1-Wire/iButton Part Number: DS1921G-F5,,
1-Wire/iButton Registration Number: 7600000039DD1921,,
Is Mission Active?  true,,
Mission Start:  Thu Jun 23 23:01:00 MDT 2016,,
Sample Rate:  Every 60 minute(s),,
Number of Mission Samples:  1341,,
Total Samples:  1397,,
Roll Over Enabled?  false,,
Roll Over Occurred?  Roll over has NOT occurred,,
Active Alarms:  None fired,,
Next Clock Alarm At:  Disabled,,
High Temperature Alarm:  85 •À_C,,
Low Temperature Alarm:  -40 •À_C,,
,,
Date/Time,Unit,Value
14/07/2016 20:01,C,23.5
14/07/2016 21:01,C,22.5
14/07/2016 22:01,C,21.5
14/07/2016 23:01,C,20.5
15/07/2016 00:01,C,19.5
15/07/2016 01:01,C,19
15/07/2016 02:01,C,18
15/07/2016 03:01,C,17.5
15/07/2016 04:01,C,17
15/07/2016 05:01,C,16.5
15/07/2016 06:01,C,16
15/07/2016 07:01,C,15.5
15/07/2016 08:01,C,15.5
15/07/2016 09:01,C,15.5
15/07/2016 10:01,C,16
15/07/2016 11:01,C,16.5
15/07/2016 12:01,C,17.5
15/07/2016 13:01,C,19
15/07/2016 14:01,C,20.5
15/07/2016 15:01,C,22
15/07/2016 16:01,C,22
15/07/2016 17:01,C,21.5
15/07/2016 18:01,C,21.5
15/07/2016 19:01,C,22
15/07/2016 20:01,C,22
15/07/2016 21:01,C,22
15/07/2016 22:01,C,21.5
15/07/2016 23:01,C,20.5
16/07/2016 00:01,C,19.5
16/07/2016 01:01,C,18.5
16/07/2016 02:01,C,18
16/07/2016 03:01,C,17.5
16/07/2016 04:01,C,16.5
16/07/2016 05:01,C,16
16/07/2016 06:01,C,15.5
16/07/2016 07:01,C,15.5
16/07/2016 08:01,C,15.5
16/07/2016 09:01,C,15.5
16/07/2016 10:01,C,16
16/07/2016 11:01,C,16.5
16/07/2016 12:01,C,17.5
16/07/2016 13:01,C,19
16/07/2016 14:01,C,21
16/07/2016 15:01,C,22
16/07/2016 16:01,C,23
16/07/2016 17:01,C,24
16/07/2016 18:01,C,23.5
16/07/2016 19:01,C,23
16/07/2016 20:01,C,22.5
16/07/2016 21:01,C,21.5
16/07/2016 22:01,C,21
16/07/2016 23:01,C,20.5
17/07/2016 00:01,C,19.5
17/07/2016 01:01,C,19
17/07/2016 02:01,C,18.5
17/07/2016 03:01,C,17.5
17/07/2016 04:01,C,17
17/07/2016 05:01,C,17
17/07/2016 06:01,C,16.5
17/07/2016 07:01,C,16
17/07/2016 08:01,C,16
17/07/2016 09:01,C,16.5
17/07/2016 10:01,C,17
17/07/2016 11:01,C,18
