"","Tea_ID","Tea_Type","Region","Site","Plot","Lat","Lon","Elevation","Initial","Depth","Burial","Recovery","Days","Season","Final","Label","Tea_init","Tea_final","Loss","Treatment","Contributor","Soil.moisture","Additional.information","latlon"
"477","5A2","Green","Kluane","Kluane Elevation Transect 5","5A",60.98505,-138.412,1299,2.195,8,2016-06-24,2016-08-13,50,"Summer","1.382","Yes",1.872,1.133309356,0.394599702991453,"None","Eleanor Walker, Haydn Thomas",NA,"","60.98505_-138.412"
"478","5A3","Green","Kluane","Kluane Elevation Transect 5","5A",60.98505,-138.412,1299,2.112,8,2016-06-24,2016-08-13,50,"Summer","1.189","Yes",1.793,0.940309356,0.475566449525934,"None","Eleanor Walker, Haydn Thomas",NA,"","60.98505_-138.412"
"479","5A4","Green","Kluane","Kluane Elevation Transect 5","5A",60.98505,-138.412,1299,2.054,8,2016-06-24,2016-08-13,50,"Summer","1.131","No",1.737,1.00784,0.419781232009211,"None","Eleanor Walker, Haydn Thomas",NA,"","60.98505_-138.412"
"480","5A1","Rooibos","Kluane","Kluane Elevation Transect 5","5A",60.98505,-138.412,1299,2.245,8,2016-06-24,2016-08-13,50,"Summer","1.822","Yes",1.884,1.572943356,0.165104375796178,"None","Eleanor Walker, Haydn Thomas",NA,"","60.98505_-138.412"
"481","5A2","Rooibos","Kluane","Kluane Elevation Transect 5","5A",60.98505,-138.412,1299,2.267,8,2016-06-24,2016-08-13,50,"Summer","1.785","No",1.905,1.66146,0.127842519685039,"None","Eleanor Walker, Haydn Thomas",NA,"","60.98505_-138.412"
"482","5A3","Rooibos","Kluane","Kluane Elevation Transect 5","5A",60.98505,-138.412,1299,2.228,8,2016-06-24,2016-08-13,50,"Summer","1.737","Yes",1.868,1.487943356,0.203456447537473,"None","Eleanor Walker, Haydn Thomas",NA,"","60.98505_-138.412"
"483","5A4","Rooibos","Kluane","Kluane Elevation Transect 5","5A",60.98505,-138.412,1299,2.225,8,2016-06-24,2016-08-13,50,"Summer","1.822","Yes",1.865,1.572943356,0.156598736729223,"None","Eleanor Walker, Haydn Thomas",NA,"","60.98505_-138.412"
"484","Ppr11","Rooibos","Kluane","Printers Pass","PP_HT_1yr",61.18908,-138.34446,1420,2.197,8,2015-06-23,2016-07-01,374,"Year","1.587","No",1.839,1.46346,0.2042088091354,"None","Haydn Thomas",NA,"","61.18908_-138.34446"
"485","Ppr12","Rooibos","Kluane","Printers Pass","PP_HT_1yr",61.18908,-138.34446,1420,2.226,8,2015-06-23,2016-07-01,374,"Year","1.481","No",1.866,1.35746,0.272529474812433,"None","Haydn Thomas",NA,"","61.18908_-138.34446"
"486","Ppr13","Rooibos","Kluane","Printers Pass","PP_HT_1yr",61.18908,-138.34446,1420,2.234,8,2015-06-23,2016-07-01,374,"Year","1.530","No",1.874,1.40646,0.24948772678762,"None","Haydn Thomas",NA,"","61.18908_-138.34446"
"487","Ppr14","Rooibos","Kluane","Printers Pass","PP_HT_1yr",61.18908,-138.34446,1420,2.305,8,2015-06-23,2016-07-01,374,"Year","1.654","No",1.941,1.53046,0.2115095311695,"None","Haydn Thomas",NA,"","61.18908_-138.34446"
"488","Ppr15","Rooibos","Kluane","Printers Pass","PP_HT_1yr",61.18908,-138.34446,1420,2.26,8,2015-06-23,2016-07-01,374,"Year","1.605","No",1.898,1.48146,0.219462592202318,"None","Haydn Thomas",NA,"","61.18908_-138.34446"
"489","Ppr16","Rooibos","Kluane","Printers Pass","PP_HT_1yr",61.18908,-138.34446,1420,2.201,8,2015-06-23,2016-07-01,374,"Year","1.519","No",1.843,1.39546,0.242832338578405,"None","Haydn Thomas",NA,"","61.18908_-138.34446"
"490","Ppr17","Rooibos","Kluane","Printers Pass","PP_HT_1yr",61.18908,-138.34446,1420,2.188,8,2015-06-23,2016-07-01,374,"Year","1.503","No",1.83,1.37946,0.246196721311476,"None","Haydn Thomas",NA,"","61.18908_-138.34446"
"491","Ppr18","Rooibos","Kluane","Printers Pass","PP_HT_1yr",61.18908,-138.34446,1420,2.211,8,2015-06-23,2016-07-01,374,"Year","1.518","No",1.852,1.39446,0.247051835853132,"None","Haydn Thomas",NA,"","61.18908_-138.34446"
"492","Ppr19","Rooibos","Kluane","Printers Pass","PP_HT_1yr",61.18908,-138.34446,1420,2.194,8,2015-06-23,2016-07-01,374,"Year","1.442","No",1.836,1.31846,0.281884531590414,"None","Haydn Thomas",NA,"","61.18908_-138.34446"
"493","Ppr20","Rooibos","Kluane","Printers Pass","PP_HT_1yr",61.18908,-138.34446,1420,2.154,8,2015-06-23,2016-07-01,374,"Year","1.407","No",1.798,1.28346,0.286173526140156,"None","Haydn Thomas",NA,"","61.18908_-138.34446"
"494","Ppg11","Green","Kluane","Printers Pass","PP_HT_1yr",61.18908,-138.34446,1420,2.144,8,2015-06-23,2016-07-01,374,"Year","0.518","No",1.823,0.39484,0.783411958310477,"None","Haydn Thomas",NA,"","61.18908_-138.34446"
"495","Ppg12","Green","Kluane","Printers Pass","PP_HT_1yr",61.18908,-138.34446,1420,1.984,8,2015-06-23,2016-07-01,374,"Year","0.559","No",1.669,0.43584,0.738861593768724,"None","Haydn Thomas",NA,"","61.18908_-138.34446"
"496","Ppg13","Green","Kluane","Printers Pass","PP_HT_1yr",61.18908,-138.34446,1420,2.259,8,2015-06-23,2016-07-01,374,"Year","0.519","No",1.934,0.39584,0.795325749741468,"None","Haydn Thomas",NA,"","61.18908_-138.34446"
"497","Ppg14","Green","Kluane","Printers Pass","PP_HT_1yr",61.18908,-138.34446,1420,2.138,8,2015-06-23,2016-07-01,374,"Year","0.527","No",1.818,0.40384,0.777865786578658,"None","Haydn Thomas",NA,"","61.18908_-138.34446"
"498","Ppg15","Green","Kluane","Printers Pass","PP_HT_1yr",61.18908,-138.34446,1420,2.122,8,2015-06-23,2016-07-01,374,"Year","0.632","No",1.802,0.50884,0.717624861265261,"None","Haydn Thomas",NA,"","61.18908_-138.34446"
"499","Ppg16","Green","Kluane","Printers Pass","PP_HT_1yr",61.18908,-138.34446,1420,2.125,8,2015-06-23,2016-07-01,374,"Year","0.672","No",1.805,0.54884,0.69593351800554,"None","Haydn Thomas",NA,"","61.18908_-138.34446"
"500","Ppg17","Green","Kluane","Printers Pass","PP_HT_1yr",61.18908,-138.34446,1420,2.009,8,2015-06-23,2016-07-01,374,"Year","0.551","No",1.693,0.42784,0.747288836385115,"None","Haydn Thomas",NA,"","61.18908_-138.34446"
"501","Ppg18","Green","Kluane","Printers Pass","PP_HT_1yr",61.18908,-138.34446,1420,2.072,8,2015-06-23,2016-07-01,374,"Year","0.603","No",1.754,0.47984,0.726431014823261,"None","Haydn Thomas",NA,"","61.18908_-138.34446"
"502","Ppg19","Green","Kluane","Printers Pass","PP_HT_1yr",61.18908,-138.34446,1420,2.111,8,2015-06-23,2016-07-01,374,"Year","0.543","No",1.792,0.41984,0.765714285714286,"None","Haydn Thomas",NA,"","61.18908_-138.34446"
"503","Ppg20","Green","Kluane","Printers Pass","PP_HT_1yr",61.18908,-138.34446,1420,2.177,8,2015-06-23,2016-07-01,374,"Year","0.614","No",1.855,0.49084,0.735396226415094,"None","Haydn Thomas",NA,"","61.18908_-138.34446"
"504","6A1","Green","Kluane","Kluane Elevation Transect 6","6A",60.97888,-138.41052,1425,2.03,8,2016-06-24,2016-08-13,50,"Summer","1.205","Yes",1.714,0.956309356,0.442059885647608,"None","Eleanor Walker, Haydn Thomas",NA,"","60.97888_-138.41052"
"505","6A2","Green","Kluane","Kluane Elevation Transect 6","6A",60.97888,-138.41052,1425,2.091,8,2016-06-24,2016-08-13,50,"Summer","1.27","Yes",1.772,1.021309356,0.423640318284424,"None","Eleanor Walker, Haydn Thomas",NA,"","60.97888_-138.41052"
"506","6A3","Green","Kluane","Kluane Elevation Transect 6","6A",60.97888,-138.41052,1425,2.049,8,2016-06-24,2016-08-13,50,"Summer","1.257","Yes",1.732,1.008309356,0.417835244803695,"None","Eleanor Walker, Haydn Thomas",NA,"","60.97888_-138.41052"
"507","6A4","Green","Kluane","Kluane Elevation Transect 6","6A",60.97888,-138.41052,1425,2.105,8,2016-06-24,2016-08-13,50,"Summer","1.203","Yes",1.786,0.954309356,0.465672253079507,"None","Eleanor Walker, Haydn Thomas",NA,"","60.97888_-138.41052"
"508","6A1","Rooibos","Kluane","Kluane Elevation Transect 6","6A",60.97888,-138.41052,1425,2.258,8,2016-06-24,2016-08-13,50,"Summer","1.813","Yes",1.896,1.563943356,0.175135360759494,"None","Eleanor Walker, Haydn Thomas",NA,"","60.97888_-138.41052"
"509","6A2","Rooibos","Kluane","Kluane Elevation Transect 6","6A",60.97888,-138.41052,1425,2.228,8,2016-06-24,2016-08-13,50,"Summer","1.831","Yes",1.868,1.581943356,0.153135248394004,"None","Eleanor Walker, Haydn Thomas",NA,"","60.97888_-138.41052"
"510","6A3","Rooibos","Kluane","Kluane Elevation Transect 6","6A",60.97888,-138.41052,1425,2.245,8,2016-06-24,2016-08-13,50,"Summer","1.841","Yes",1.884,1.591943356,0.155019450106157,"None","Eleanor Walker, Haydn Thomas",NA,"","60.97888_-138.41052"
"511","6A4","Rooibos","Kluane","Kluane Elevation Transect 6","6A",60.97888,-138.41052,1425,2.268,8,2016-06-24,2016-08-13,50,"Summer","1.827","Yes",1.906,1.577943356,0.172117861490031,"None","Eleanor Walker, Haydn Thomas",NA,"","60.97888_-138.41052"
"512","7A1","Green","Kluane","Kluane Elevation Transect 7","7A",60.97134,-138.41157,1551,2.092,8,2016-06-24,2016-08-13,50,"Summer","1.388","Yes",1.773,1.139309356,0.357411530738861,"None","Eleanor Walker, Haydn Thomas",NA,"","60.97134_-138.41157"
"513","7A2","Green","Kluane","Kluane Elevation Transect 7","7A",60.97134,-138.41157,1551,1.951,8,2016-06-24,2016-08-13,50,"Summer","1.24","Yes",1.638,0.991309356,0.394805032967033,"None","Eleanor Walker, Haydn Thomas",NA,"","60.97134_-138.41157"
"514","7A3","Green","Kluane","Kluane Elevation Transect 7","7A",60.97134,-138.41157,1551,2.019,8,2016-06-24,2016-08-13,50,"Summer","1.258","Yes",1.703,1.009309356,0.407334494421609,"None","Eleanor Walker, Haydn Thomas",NA,"","60.97134_-138.41157"
"515","7A4","Green","Kluane","Kluane Elevation Transect 7","7A",60.97134,-138.41157,1551,2.025,8,2016-06-24,2016-08-13,50,"Summer","1.199","Yes",1.709,0.950309356,0.443938352252779,"None","Eleanor Walker, Haydn Thomas",NA,"","60.97134_-138.41157"
"516","7M1","Green","Kluane","Kluane Elevation Transect 7","7M",60.97134,-138.41157,1551,1.965,8,2016-06-24,2016-08-13,50,"Summer","1.032","Yes",1.651,0.783309356,0.525554599636584,"Moisture","Eleanor Walker, Haydn Thomas",NA,"","60.97134_-138.41157"
"517","7M2","Green","Kluane","Kluane Elevation Transect 7","7M",60.97134,-138.41157,1551,2.128,8,2016-06-24,2016-08-13,50,"Summer","1.193","Yes",1.808,0.944309356,0.477705002212389,"Moisture","Eleanor Walker, Haydn Thomas",NA,"","60.97134_-138.41157"
"518","7M3","Green","Kluane","Kluane Elevation Transect 7","7M",60.97134,-138.41157,1551,2.024,8,2016-06-24,2016-08-13,50,"Summer","1.14","Yes",1.708,0.891309356,0.478156114754098,"Moisture","Eleanor Walker, Haydn Thomas",NA,"","60.97134_-138.41157"
"519","7M4","Green","Kluane","Kluane Elevation Transect 7","7M",60.97134,-138.41157,1551,2.126,8,2016-06-24,2016-08-13,50,"Summer","1.188","Yes",1.806,0.939309356,0.479895151716501,"Moisture","Eleanor Walker, Haydn Thomas",NA,"","60.97134_-138.41157"
"520","7T2","Green","Kluane","Kluane Elevation Transect 7","7T",60.97134,-138.41157,1551,2.033,8,2016-06-24,2016-08-13,50,"Summer","1.272","Yes",1.717,1.023309356,0.404013188118812,"Warming","Eleanor Walker, Haydn Thomas",NA,"","60.97134_-138.41157"
"521","7T3","Green","Kluane","Kluane Elevation Transect 7","7T",60.97134,-138.41157,1551,2.133,8,2016-06-24,2016-08-13,50,"Summer","1.224","Yes",1.813,0.975309356,0.462046687258687,"Warming","Eleanor Walker, Haydn Thomas",NA,"","60.97134_-138.41157"
"522","7T4","Green","Kluane","Kluane Elevation Transect 7","7T",60.97134,-138.41157,1551,2.078,8,2016-06-24,2016-08-13,50,"Summer","1.245","Yes",1.76,0.996309356,0.433915138636364,"Warming","Eleanor Walker, Haydn Thomas",NA,"","60.97134_-138.41157"
"523","7B1","Green","Kluane","Kluane Elevation Transect 7","7B",60.97134,-138.41157,1551,2.006,8,2016-06-24,2016-08-13,50,"Summer","1.238","Yes",1.691,0.989309356,0.414956028385571,"Warming + Moisture","Eleanor Walker, Haydn Thomas",NA,"","60.97134_-138.41157"
"524","7B2","Green","Kluane","Kluane Elevation Transect 7","7B",60.97134,-138.41157,1551,2.021,8,2016-06-24,2016-08-13,50,"Summer","1.276","Yes",1.705,1.027309356,0.397472518475073,"Warming + Moisture","Eleanor Walker, Haydn Thomas",NA,"","60.97134_-138.41157"
"525","7B3","Green","Kluane","Kluane Elevation Transect 7","7B",60.97134,-138.41157,1551,2.121,8,2016-06-24,2016-08-13,50,"Summer","1.275","Yes",1.801,1.026309356,0.43014472182121,"Warming + Moisture","Eleanor Walker, Haydn Thomas",NA,"","60.97134_-138.41157"
"526","7B4","Green","Kluane","Kluane Elevation Transect 7","7B",60.97134,-138.41157,1551,1.85,8,2016-06-24,2016-08-13,50,"Summer","1.198","Yes",1.54,0.949309356,0.383565353246753,"Warming + Moisture","Eleanor Walker, Haydn Thomas",NA,"","60.97134_-138.41157"
"527","7A1","Rooibos","Kluane","Kluane Elevation Transect 7","7A",60.97134,-138.41157,1551,2.292,8,2016-06-24,2016-08-13,50,"Summer","1.887","Yes",1.928,1.637943356,0.150444317427386,"None","Eleanor Walker, Haydn Thomas",NA,"","60.97134_-138.41157"
"528","7A2","Rooibos","Kluane","Kluane Elevation Transect 7","7A",60.97134,-138.41157,1551,2.256,8,2016-06-24,2016-08-13,50,"Summer","1.889","Yes",1.894,1.639943356,0.1341376156283,"None","Eleanor Walker, Haydn Thomas",NA,"","60.97134_-138.41157"
"529","7A3","Rooibos","Kluane","Kluane Elevation Transect 7","7A",60.97134,-138.41157,1551,2.215,8,2016-06-24,2016-08-13,50,"Summer","1.876","Yes",1.856,1.626943356,0.123414140086207,"None","Eleanor Walker, Haydn Thomas",NA,"","60.97134_-138.41157"
"530","7A4","Rooibos","Kluane","Kluane Elevation Transect 7","7A",60.97134,-138.41157,1551,2.244,8,2016-06-24,2016-08-13,50,"Summer","1.802","Yes",1.883,1.552943356,0.17528233882103,"None","Eleanor Walker, Haydn Thomas",NA,"","60.97134_-138.41157"
"531","7M1","Rooibos","Kluane","Kluane Elevation Transect 7","7M",60.97134,-138.41157,1551,2.305,8,2016-06-24,2016-08-13,50,"Summer","1.835","Yes",1.941,1.585943356,0.182924597630088,"Moisture","Eleanor Walker, Haydn Thomas",NA,"","60.97134_-138.41157"
"532","7M2","Rooibos","Kluane","Kluane Elevation Transect 7","7M",60.97134,-138.41157,1551,2.212,8,2016-06-24,2016-08-13,50,"Summer","1.753","Yes",1.853,1.503943356,0.188373796006476,"Moisture","Eleanor Walker, Haydn Thomas",NA,"","60.97134_-138.41157"
"533","7M3","Rooibos","Kluane","Kluane Elevation Transect 7","7M",60.97134,-138.41157,1551,2.229,8,2016-06-24,2016-08-13,50,"Summer","1.785","Yes",1.869,1.535943356,0.178200451578384,"Moisture","Eleanor Walker, Haydn Thomas",NA,"","60.97134_-138.41157"
"534","7M4","Rooibos","Kluane","Kluane Elevation Transect 7","7M",60.97134,-138.41157,1551,2.277,8,2016-06-24,2016-08-13,50,"Summer","1.765","Yes",1.914,1.515943356,0.207971078369906,"Moisture","Eleanor Walker, Haydn Thomas",NA,"","60.97134_-138.41157"
"535","7T1","Rooibos","Kluane","Kluane Elevation Transect 7","7T",60.97134,-138.41157,1551,2.201,8,2016-06-24,2016-08-13,50,"Summer","1.858","Yes",1.843,1.608943356,0.12699763646229,"Warming","Eleanor Walker, Haydn Thomas",NA,"","60.97134_-138.41157"
"536","7T2","Rooibos","Kluane","Kluane Elevation Transect 7","7T",60.97134,-138.41157,1551,2.219,8,2016-06-24,2016-08-13,50,"Summer","1.814","Yes",1.86,1.564943356,0.158632604301075,"Warming","Eleanor Walker, Haydn Thomas",NA,"","60.97134_-138.41157"
"537","7T3","Rooibos","Kluane","Kluane Elevation Transect 7","7T",60.97134,-138.41157,1551,2.203,8,2016-06-24,2016-08-13,50,"Summer","1.76","Yes",1.844,1.510943356,0.180616401301518,"Warming","Eleanor Walker, Haydn Thomas",NA,"","60.97134_-138.41157"
"538","7T4","Rooibos","Kluane","Kluane Elevation Transect 7","7T",60.97134,-138.41157,1551,2.254,8,2016-06-24,2016-08-13,50,"Summer","1.801","Yes",1.893,1.551943356,0.180167270998415,"Warming","Eleanor Walker, Haydn Thomas",NA,"","60.97134_-138.41157"
"539","7B1","Rooibos","Kluane","Kluane Elevation Transect 7","7B",60.97134,-138.41157,1551,2.234,8,2016-06-24,2016-08-13,50,"Summer","1.856","Yes",1.874,1.606943356,0.142506213447172,"Warming + Moisture","Eleanor Walker, Haydn Thomas",NA,"","60.97134_-138.41157"
"540","7B2","Rooibos","Kluane","Kluane Elevation Transect 7","7B",60.97134,-138.41157,1551,2.205,8,2016-06-24,2016-08-13,50,"Summer","1.894","Yes",1.846,1.644943356,0.108914758396533,"Warming + Moisture","Eleanor Walker, Haydn Thomas",NA,"","60.97134_-138.41157"
"541","7B3","Rooibos","Kluane","Kluane Elevation Transect 7","7B",60.97134,-138.41157,1551,2.19,8,2016-06-24,2016-08-13,50,"Summer","1.843","Yes",1.832,1.593943356,0.129943582969432,"Warming + Moisture","Eleanor Walker, Haydn Thomas",NA,"","60.97134_-138.41157"
"542","7B4","Rooibos","Kluane","Kluane Elevation Transect 7","7B",60.97134,-138.41157,1551,2.259,8,2016-06-24,2016-08-13,50,"Summer","1.901","Yes",1.897,1.651943356,0.129181151291513,"Warming + Moisture","Eleanor Walker, Haydn Thomas",NA,"","60.97134_-138.41157"
"543","8A1","Green","Kluane","Kluane Elevation Transect 8","8A",60.96417,-138.41731,1684,2.053,8,2016-06-24,2016-08-13,50,"Summer","1.17","Yes",1.736,0.921309356,0.46929184562212,"None","Eleanor Walker, Haydn Thomas",NA,"","60.96417_-138.41731"
"544","8A2","Green","Kluane","Kluane Elevation Transect 8","8A",60.96417,-138.41731,1684,2.076,8,2016-06-24,2016-08-13,50,"Summer","1.17","Yes",1.758,0.921309356,0.475933244596132,"None","Eleanor Walker, Haydn Thomas",NA,"","60.96417_-138.41731"
"545","8A3","Green","Kluane","Kluane Elevation Transect 8","8A",60.96417,-138.41731,1684,2.138,8,2016-06-24,2016-08-13,50,"Summer","1.208","Yes",1.818,0.959309356,0.472327086908691,"None","Eleanor Walker, Haydn Thomas",NA,"","60.96417_-138.41731"
"546","8A4","Green","Kluane","Kluane Elevation Transect 8","8A",60.96417,-138.41731,1684,2.086,8,2016-06-24,2016-08-13,50,"Summer","1.158","Yes",1.768,0.909309356,0.485684753393665,"None","Eleanor Walker, Haydn Thomas",NA,"","60.96417_-138.41731"
"547","8A1","Rooibos","Kluane","Kluane Elevation Transect 8","8A",60.96417,-138.41731,1684,2.232,8,2016-06-24,2016-08-13,50,"Summer","1.836","Yes",1.872,1.586943356,0.152273848290598,"None","Eleanor Walker, Haydn Thomas",NA,"","60.96417_-138.41731"
"548","8A2","Rooibos","Kluane","Kluane Elevation Transect 8","8A",60.96417,-138.41731,1684,2.229,8,2016-06-24,2016-08-13,50,"Summer","1.761","Yes",1.869,1.511943356,0.191041543071161,"None","Eleanor Walker, Haydn Thomas",NA,"","60.96417_-138.41731"
"549","8A3","Rooibos","Kluane","Kluane Elevation Transect 8","8A",60.96417,-138.41731,1684,2.191,8,2016-06-24,2016-08-13,50,"Summer","1.718","Yes",1.833,1.468943356,0.198612462629569,"None","Eleanor Walker, Haydn Thomas",NA,"","60.96417_-138.41731"
"550","8A4","Rooibos","Kluane","Kluane Elevation Transect 8","8A",60.96417,-138.41731,1684,2.275,8,2016-06-24,2016-08-13,50,"Summer","1.74","Yes",1.912,1.490943356,0.220217910041841,"None","Eleanor Walker, Haydn Thomas",NA,"","60.96417_-138.41731"
"551","K11","Rooibos","Kluane","Kluane Plateau","KP_HT_s2",60.96195,-138.4127,1734,2.267,8,2016-07-04,2016-08-14,41,"Summer","1.856","Yes",1.905,1.606943356,0.156460180577428,"None","Haydn Thomas",NA,"","60.96195_-138.4127"
"552","K12","Rooibos","Kluane","Kluane Plateau","KP_HT_s2",60.96195,-138.4127,1734,2.306,8,2016-07-04,2016-08-14,41,"Summer","1.869","Yes",1.942,1.619943356,0.16583761277034,"None","Haydn Thomas",NA,"","60.96195_-138.4127"
"553","K13","Rooibos","Kluane","Kluane Plateau","KP_HT_s2",60.96195,-138.4127,1734,2.305,8,2016-07-04,2016-08-14,41,"Summer","1.877","Yes",1.941,1.627943356,0.161286266872746,"None","Haydn Thomas",NA,"","60.96195_-138.4127"
"554","K14","Rooibos","Kluane","Kluane Plateau","KP_HT_s2",60.96195,-138.4127,1734,2.194,8,2016-07-04,2016-08-14,41,"Summer","1.838","Yes",1.836,1.588943356,0.134562442265795,"None","Haydn Thomas",NA,"","60.96195_-138.4127"
"555","K15","Rooibos","Kluane","Kluane Plateau","KP_HT_s2",60.96195,-138.4127,1734,2.308,8,2016-07-04,2016-08-14,41,"Summer","1.908","Yes",1.944,1.658943356,0.146634076131687,"None","Haydn Thomas",NA,"","60.96195_-138.4127"
"556","K16","Rooibos","Kluane","Kluane Plateau","KP_HT_s2",60.96195,-138.4127,1734,2.266,8,2016-07-04,2016-08-14,41,"Summer","1.868","Yes",1.904,1.618943356,0.14971462394958,"None","Haydn Thomas",NA,"","60.96195_-138.4127"
"557","K17","Rooibos","Kluane","Kluane Plateau","KP_HT_s2",60.96195,-138.4127,1734,2.19,8,2016-07-04,2016-08-14,41,"Summer","1.851","Yes",1.832,1.601943356,0.125576770742358,"None","Haydn Thomas",NA,"","60.96195_-138.4127"
"558","K18","Rooibos","Kluane","Kluane Plateau","KP_HT_s2",60.96195,-138.4127,1734,2.153,8,2016-07-04,2016-08-14,41,"Summer","1.806","Yes",1.797,1.556943356,0.133587447968837,"None","Haydn Thomas",NA,"","60.96195_-138.4127"
"559","K19","Rooibos","Kluane","Kluane Plateau","KP_HT_s2",60.96195,-138.4127,1734,2.19,8,2016-07-04,2016-08-14,41,"Summer","1.821","Yes",1.832,1.571943356,0.141952316593887,"None","Haydn Thomas",NA,"","60.96195_-138.4127"
"560","K20","Rooibos","Kluane","Kluane Plateau","KP_HT_s2",60.96195,-138.4127,1734,2.22,8,2016-07-04,2016-08-14,41,"Summer","1.849","Yes",1.86,1.599943356,0.1398154,"None","Haydn Thomas",NA,"","60.96195_-138.4127"
"561","K11","Green","Kluane","Kluane Plateau","KP_HT_s2",60.96195,-138.4127,1734,2.063,8,2016-07-04,2016-08-14,41,"Summer","1.28","Yes",1.745,1.031309356,0.408991773065903,"None","Haydn Thomas",NA,"","60.96195_-138.4127"
